时间_s,L1_x0.050mm,L1_x0.150mm,L1_x0.250mm,L1_x0.350mm,L1_x0.450mm,L1_x0.550mm,L2_x0.650mm,L2_x0.750mm,L2_x0.850mm,L2_x0.950mm,L2_x1.050mm,L2_x1.150mm,L2_x1.250mm,L2_x1.350mm,L2_x1.450mm,L2_x1.550mm,L2_x1.650mm,L2_x1.750mm,L2_x1.850mm,L2_x1.950mm,L2_x2.050mm,L2_x2.150mm,L2_x2.250mm,L2_x2.350mm,L2_x2.450mm,L2_x2.550mm,L2_x2.650mm,L2_x2.750mm,L2_x2.850mm,L2_x2.950mm,L2_x3.050mm,L2_x3.150mm,L2_x3.250mm,L2_x3.350mm,L2_x3.450mm,L2_x3.550mm,L2_x3.650mm,L2_x3.750mm,L2_x3.850mm,L2_x3.950mm,L2_x4.050mm,L2_x4.150mm,L2_x4.250mm,L2_x4.350mm,L2_x4.450mm,L2_x4.550mm,L2_x4.650mm,L2_x4.750mm,L2_x4.850mm,L2_x4.950mm,L2_x5.050mm,L2_x5.150mm,L2_x5.250mm,L2_x5.350mm,L2_x5.450mm,L2_x5.550mm,L2_x5.650mm,L2_x5.750mm,L2_x5.850mm,L2_x5.950mm,L2_x6.050mm,L2_x6.150mm,L2_x6.250mm,L2_x6.350mm,L2_x6.450mm,L2_x6.550mm,L3_x6.650mm,L3_x6.750mm,L3_x6.850mm,L3_x6.950mm,L3_x7.050mm,L3_x7.150mm,L3_x7.250mm,L3_x7.350mm,L3_x7.450mm,L3_x7.550mm,L3_x7.650mm,L3_x7.750mm,L3_x7.850mm,L3_x7.950mm,L3_x8.050mm,L3_x8.150mm,L3_x8.250mm,L3_x8.350mm,L3_x8.450mm,L3_x8.550mm,L3_x8.650mm,L3_x8.750mm,L3_x8.850mm,L3_x8.950mm,L3_x9.050mm,L3_x9.150mm,L3_x9.250mm,L3_x9.350mm,L3_x9.450mm,L3_x9.550mm,L3_x9.650mm,L3_x9.750mm,L3_x9.850mm,L3_x9.950mm,L3_x10.050mm,L3_x10.150mm,L4_x10.250mm,L4_x10.350mm,L4_x10.450mm,L4_x10.550mm,L4_x10.650mm,L4_x10.750mm,L4_x10.850mm,L4_x10.950mm,L4_x11.050mm,L4_x11.150mm,L4_x11.250mm,L4_x11.350mm,L4_x11.450mm,L4_x11.550mm,L4_x11.650mm,L4_x11.750mm,L4_x11.850mm,L4_x11.950mm,L4_x12.050mm,L4_x12.150mm,L4_x12.250mm,L4_x12.350mm,L4_x12.450mm,L4_x12.550mm,L4_x12.650mm,L4_x12.750mm,L4_x12.850mm,L4_x12.950mm,L4_x13.050mm,L4_x13.150mm,L4_x13.250mm,L4_x13.350mm,L4_x13.450mm,L4_x13.550mm,L4_x13.650mm,L4_x13.750mm,L4_x13.850mm,L4_x13.950mm,L4_x14.050mm,L4_x14.150mm,L4_x14.250mm,L4_x14.350mm,L4_x14.450mm,L4_x14.550mm,L4_x14.650mm,L4_x14.750mm,L4_x14.850mm,L4_x14.950mm,L4_x15.050mm,L4_x15.150mm
3908.0,74.17729120204154,74.06424021173417,73.95118922155753,73.83813823152735,73.72508724165937,73.61203625196922,73.5429834854118,73.51792894199075,73.49287439877018,73.46781985575336,73.44276531294352,73.41771077034382,73.3926562279574,73.36760168578736,73.34254714383677,73.31749260210859,73.29243806060575,73.26738351933119,73.24232897828772,73.21727443747817,73.19221989690529,73.16716535657177,73.14211081648027,73.11705627663338,73.09200173703364,73.06694719768356,73.04189265858555,73.016838119742,72.99178358115525,72.96672904282754,72.94167450476112,72.91661996695814,72.89156542942071,72.86651089215084,72.84145635515057,72.8164018184218,72.7913472819664,72.7662927457862,72.74123820988295,72.71618367425835,72.69112913891402,72.66607460385154,72.64102006907241,72.6159655345781,72.59091100036997,72.56585646644939,72.54080193281759,72.51574739947579,72.4906928664251,72.46563833366666,72.44058380120147,72.41552926903047,72.39047473715456,72.36542020557457,72.34036567429123,72.31531114330527,72.29025661261733,72.26520208222794,72.24014755213764,72.21509302234689,72.19003849285606,72.16498396366545,72.13992943477533,72.11487490618585,72.08982037789715,72.06476584990928,71.94923663890773,71.74323274476653,71.53722885079972,71.33122495700687,71.12522106338758,70.91921716994142,70.7132132766679,70.50720938356653,70.3012054906368,70.09520159787814,69.88919770529003,69.68319381287188,69.47718992062308,69.27118602854303,69.06518213663107,68.85917824488656,68.65317435330881,68.44717046189713,68.24116657065075,68.03516267956894,67.82915878865094,67.62315489789597,67.4171510073032,67.21114711687184,67.005143226601,66.79913933648984,66.59313544653745,66.38713155674293,66.18112766710536,65.97512377762378,65.76911988829724,65.56311599912475,65.35711211010529,65.15110822123785,64.94510433252138,64.7391004439548,64.47055966083877,64.13948198302668,63.808404305216776,63.47732662740902,63.1462489496034,62.81517127179986,62.48409359399841,62.153015916198996,61.8219382384016,61.4908605606062,61.159782882812756,60.82870520502125,60.49762752723166,60.166549849443946,59.83547217165808,59.50439449387407,59.173316816091855,58.842239138311434,58.51116146053277,58.18008378275582,57.84900610498058,57.51792842720703,57.18685074943512,56.855773071664835,56.524695393896145,56.193617716129026,55.86254003836345,55.531462360599384,55.20038468283682,54.86930700507571,54.53822932731603,54.207151649557765,53.876073971800885,53.54499629404536,53.21391861629117,52.88284093853827,52.55176326078665,52.22068558303627,51.889607905287114,51.55853022753916,51.22745254979238,50.89637487204674,50.565297194302225,50.234219516558795,49.90314183881643,49.5720641610751,49.240986483334794,48.909908805595464,48.57883112785709,48.24775345011966
3909.0,74.17729120431338,74.06424021431769,73.95118922445215,73.83813823473244,73.72508724517421,73.61203625579303,73.5429834894238,73.5179289460702,73.49287440291619,73.46781985996503,73.44276531721994,73.41771077468405,73.39265623236054,73.36760169025243,73.3425471483628,73.31749260669461,73.29243806525078,73.26738352403423,73.24232898304777,73.2172744422942,73.19221990177627,73.16716536149664,73.14211082145796,73.11705628166283,73.09200174211377,73.06694720281325,73.04189266376373,73.01683812496753,72.991783586427,72.9667290481444,72.94167451012194,72.91661997236176,72.89156543486597,72.86651089763657,72.84145636067558,72.81640182398489,72.7913472875664,72.76629275142189,72.74123821555311,72.71618367996177,72.69112914464947,72.66607460961777,72.64102007486818,72.61596554040214,72.59091100622105,72.56585647232625,72.54080193871897,72.51574740540042,72.49069287237172,72.46563833963397,72.44058380718818,72.41552927503528,72.3904747431762,72.36542021161173,72.34036568034263,72.31531114936959,72.29025661869325,72.26520208831417,72.24014755823286,72.2150930284498,72.19003849896534,72.16498396977977,72.13992944089335,72.1148749123063,72.08982038401871,72.0647658560306,71.94923664502197,71.74323275086734,71.53722885688634,71.33122496307854,71.12522106944355,70.91921717598092,70.71321328269018,70.50720938957082,70.30120549662236,70.09520160384423,69.88919771123588,69.68319381879677,69.47718992652626,69.27118603442376,69.06518214248861,68.85917825072018,68.65317435911778,68.4471704676807,68.24116657640822,68.03516268529958,67.82915879435404,67.6231549035708,67.41715101294906,67.211147122488,67.00514323218678,66.79913934204453,66.59313545206035,66.38713156223335,66.18112767256261,65.9751237830472,65.76911989368614,65.56311600447845,65.35711211542312,65.15110822651913,64.94510433776546,64.73910044916101,64.4705596659948,64.13948198812082,63.808404310249,63.47732663237933,63.146248954511776,62.81517127664631,62.48409359878291,62.15301592092155,61.82193824306219,61.49086056520483,61.15978288734941,60.828705209495915,60.497627531644326,60.166549853794606,59.83547217594674,59.5043944981007,59.17331682025646,58.84223914241401,58.5111614645733,58.1800837867343,57.84900610889701,57.51792843106139,57.18685075322742,56.85577307539505,56.524695397564265,56.19361771973506,55.86254004190738,55.531462364081214,55.20038468625653,54.86930700843329,54.53822933061148,54.207151652791076,53.87607397497206,53.54499629715439,53.213918619338045,52.88284094152299,52.55176326370921,52.220685585896675,51.889607908085345,51.55853023027522,51.22745255246625,50.89637487465843,50.565297196851716,50.23421951904609,49.903141841241535,49.57206416343801,49.240986485635496,48.90990880783395,48.578831130033365,48.2477534522337
3910.0,74.17729120657525,74.06424021688987,73.95118922733408,73.83813823792347,73.72508724867362,73.61203625960007,73.54298349341825,73.51792895013178,73.49287440704403,73.46781986415823,73.4427653214776,73.41771077900528,73.39265623674437,73.36760169469794,73.34254715286902,73.31749261126058,73.2924380698755,73.2673835287167,73.24232898778699,73.21727444708914,73.1922199066259,73.16716536639993,73.14211082641386,73.11705628667023,73.09200174717164,73.06694720792049,73.04189266891923,73.0168381301702,72.9917835916757,72.966729053438,72.9416745154593,72.91661997774172,72.89156544028737,72.86651090309824,72.84145636617636,72.8164018295236,72.79134729314184,72.76629275703287,72.74123822119842,72.71618368564017,72.69112915035974,72.6660746153587,72.64102008063853,72.61596554620067,72.5909110120465,72.56585647817738,72.5408019445945,72.51574741129907,72.49069287829225,72.46563834557509,72.44058381314862,72.41552928101378,72.39047474917143,72.36542021762241,72.34036568636748,72.31531115540731,72.29025662474254,72.26520209437373,72.2401475643014,72.21509303452596,72.19003850504784,72.1649839758673,72.13992944698462,72.11487491839996,72.08982039011345,72.06476586212513,71.94923665110942,71.74323275694142,71.5372288629463,71.33122496912361,71.12522107547298,70.91921718199396,70.71321328868606,70.50720939554881,70.30120550258171,70.09520160978418,69.8891977171557,69.68319382469569,69.47718993240356,69.2711860402787,69.06518214832046,68.85917825652821,68.65317436490126,68.44717047343892,68.24116658214044,68.03516269100508,67.8291588000321,67.62315490922073,67.41715101857014,67.21114712807953,67.00514323774807,66.79913934757487,66.59313545755904,66.38713156769971,66.18112767799596,65.97512378844685,65.7691198990514,65.56311600980867,65.35711212071763,65.15110823177727,64.94510434298657,64.73910045434444,64.47055967112824,64.13948199319263,63.808404315259175,63.47732663732786,63.14624895939867,62.81517128147154,62.48409360354647,62.153015925623436,61.8219382477024,61.49086056978332,61.15978289186619,60.828705213951,60.49762753603768,60.166549858126224,59.83547218021661,59.50439450230882,59.17331682440284,58.84223914649861,58.51116146859613,58.18008379069536,57.84900611279628,57.51792843489886,57.18685075700309,56.85577307910892,56.524695401216334,56.193617723325296,55.86254004543579,55.53146236754779,55.20038468966126,54.869307011776186,54.538229333892524,54.20715165601026,53.87607397812938,53.544996300249835,53.21391862237162,52.88284094449468,52.55176326661901,52.22068558874457,51.88960791087134,51.5585302329993,51.22745255512843,50.89637487725869,50.56529719939006,50.234219521522505,49.903141843656016,49.57206416579055,49.240986487926094,48.90990881006262,48.57883113220008,48.247753454338465
3911.0,74.17729120882723,74.06424021945081,73.9511892302034,73.83813824110055,73.72508725215775,73.61203626339048,73.5429834973952,73.51792895417555,73.49287441115375,73.46781986833302,73.44276532571656,73.4177107833075,73.39265624110894,73.36760169912391,73.34254715735544,73.31749261580649,73.2924380744799,73.26738353337862,73.24232899250542,73.21727445186306,73.19221991145427,73.16716537128171,73.142110831348,73.1170562916557,73.09200175220732,73.06694721300532,73.04189267405211,73.01683813535001,72.99178359690136,72.96672905870835,72.94167452077323,72.91661998309809,72.891565445685,72.866510908536,72.84145637165307,72.81640183503806,72.79134729869287,72.76629276261927,72.74123822681898,72.7161836912937,72.69112915604501,72.66607462107447,72.64102008638358,72.61596555197377,72.59091101784642,72.56585648400286,72.54080195044429,72.51574741717191,72.49069288418687,72.46563835149023,72.44058381908299,72.41552928696608,72.3904747551404,72.36542022360678,72.34036569236594,72.31531116141858,72.29025663076531,72.26520210040673,72.2401475703433,72.21509304057548,72.19003851110367,72.16498398192815,72.13992945304916,72.1148749244669,72.08982039618147,72.06476586819292,71.94923665717018,71.7432327629889,71.53722886897971,71.33122497514222,71.12522108147601,70.91921718798065,70.71321329465569,70.50720940150062,70.30120550851493,70.09520161569809,69.88919772304955,69.68319383056875,69.4771899382551,69.27118604610797,69.06518215412675,68.85917826231078,68.65317437065939,68.44717047917187,68.24116658784752,68.03516269668557,67.8291588056853,67.6231549148459,67.41715102416659,67.21114713364656,67.00514324328496,66.79913935308095,66.59313546303363,66.38713157314211,66.1811276834055,65.97512379382285,65.7691199043932,65.56311601511555,65.35711212598896,65.15110823701238,64.9451043481848,64.73910045950515,64.4705596762392,64.13948199824225,63.80840432024744,63.477326642254745,63.14624896426416,62.815171286275636,62.48409360828916,62.15301593030471,61.82193825232225,61.490860574341745,61.159782896363176,60.828705218386524,60.497627540411756,60.16654986243884,59.835472184467754,59.50439450649849,59.17331682853102,58.842239150565305,58.51116147260132,58.180083794639046,57.84900611667845,57.517928438719515,57.18685076076222,56.85577308280651,56.52469540485237,56.193617726899795,55.86254004894874,55.53146237099917,55.20038469305108,54.869307015104425,54.53822933715919,54.20715165921534,53.87607398127286,53.544996303331715,53.213918625391884,52.88284094745334,52.551763269516044,52.220685591579986,51.889607913645136,51.558530235711466,51.22745255777896,50.89637487984757,50.56529720191729,50.23421952398808,49.90314184605993,49.572064168132805,49.24098649020668,48.90990881228152,48.578831134357316,48.247753456434026
3912.0,74.17729121106935,74.06424022200052,73.95118923306016,73.8381382442637,73.7250872556266,73.61203626716424,73.54298350135471,73.51792895820161,73.49287441524548,73.46781987248954,73.44276532993698,73.4177107875909,73.39265624545439,73.3676017035305,73.34254716182221,73.31749262033246,73.29243807906413,73.2673835380201,73.24232899720315,73.21727445661604,73.19221991626148,73.1671653761421,73.14211083626053,73.11705629661931,73.09200175722094,73.06694721806788,73.04189267916249,73.01683814050713,72.99178360210409,72.9667290639556,72.94167452606385,72.91661998843095,72.89156545105897,72.8665109139499,72.84145637710571,72.8164018405283,72.79134730421953,72.76629276818115,72.74123823241489,72.71618369692241,72.69112916170533,72.6660746267652,72.64102009210347,72.61596555772161,72.59091102362095,72.56585648980283,72.54080195626847,72.51574742301902,72.49069289005566,72.46563835737942,72.44058382499132,72.4155292928923,72.39047476108323,72.36542022956492,72.3403656983381,72.3153111674035,72.2902566367617,72.26520210641327,72.24014757635871,72.21509304659848,72.19003851713295,72.16498398796242,72.13992945908711,72.11487493050724,72.0898204022229,72.06476587423414,71.9492366632044,71.74323276900985,71.53722887498667,71.33122498113441,71.12522108745272,70.91921719394111,70.71321330059914,70.50720940742633,70.30120551442216,70.0952016215861,69.8891977289176,69.6831938364161,69.477189944081,69.27118605191173,69.06518215990761,68.85917826806802,68.6531743763923,68.44717048487973,68.24116659352961,68.03516270234118,67.8291588113137,67.62315492044642,67.41715102973852,67.2111471391892,67.00514324879762,66.79913935856294,66.59313546848425,66.38713157856067,66.18112768879132,65.97512379917526,65.76911990971155,65.56311602039916,65.35711213123717,65.15110824222454,64.94510435336025,64.73910046464326,64.47055968132777,64.13948200326973,63.808404325213814,63.477326647160034,63.14624896910832,62.81517129105867,62.48409361301107,62.15301593496548,61.82193825692186,61.4908605788802,61.159782900840476,60.82870522280265,60.49762754476669,60.16654986673257,59.8354721887003,59.50439451066982,59.17331683264113,58.84223915461419,58.51116147658898,58.18008379856546,57.84900612054361,57.51792844252342,57.18685076450486,56.85577308648789,56.52469540847248,56.19361773045863,55.86254005244628,55.53146237443542,55.20038469642603,54.86930701841807,54.53822934041151,54.207151662406346,53.87607398440254,53.544996306400066,53.2139186283989,52.882840950399014,52.55176327240038,52.220685594402966,51.889607916406746,51.55853023841172,51.22745256041784,50.89637488242508,50.56529720443342,50.234219526442836,49.9031418484533,49.57206417046478,49.24098649247726,48.909908814490706,48.57883113650509,48.24775345852039
3913.0,74.17729121330163,74.06424022453905,73.95118923590437,73.83813824741297,73.72508725908023,73.61203627092145,73.54298350529685,73.51792896221,73.49287441931925,73.46781987662783,73.44276533413888,73.41771079185553,73.39265624978081,73.36760170791777,73.3425471662694,73.31749262483861,73.29243808362827,73.26738354264126,73.24232900188032,73.2172744613482,73.19221992104761,73.1671653809812,73.14211084115153,73.11705630156115,73.09200176221258,73.06694722310823,73.04189268425048,73.01683814564167,72.99178360728406,72.96672906917989,72.94167453133133,72.91661999374047,72.8915654564094,72.86651091934009,72.8414563825345,72.81640184599452,72.791347309722,72.76629277371869,72.7412382379863,72.7161837025265,72.69112916734088,72.66607463243098,72.64102009779829,72.61596556344423,72.59091102937015,72.56585649557736,72.54080196206708,72.51574742884048,72.4906928958987,72.46563836324279,72.44058383087376,72.41552929879255,72.390474767,72.36542023549694,72.34036570428411,72.31531117336219,72.2902566427318,72.2652021123935,72.24014758234779,72.2150930525951,72.19003852313581,72.16498399397022,72.13992946509859,72.11487493652108,72.08982040823781,72.06476588024884,71.94923666921213,71.7432327750044,71.53722888096728,71.33122498710036,71.12522109340323,70.91921719987543,70.71321330651654,70.50720941332607,70.3012055203035,70.09520162744829,69.8891977347599,69.68319384223781,69.47718994988139,69.27118605769004,69.06518216566313,68.85917827380004,68.65317438210009,68.44717049056258,68.2411665991868,68.03516270797202,67.82915881691747,67.6231549260224,67.41715103528603,67.21114714470754,67.00514325428611,66.79913936402087,66.59313547391096,66.38713158395548,66.18112769415355,65.97512380450422,65.76911991500657,65.56311602565962,65.35711213646238,65.15110824741383,64.94510435851299,64.7391004697588,64.47055968639397,64.13948200827511,63.80840433015837,63.47732665204373,63.146248973931186,62.81517129582068,62.48409361771223,62.15301593960577,61.82193826150128,61.490860583398735,61.15978290529811,60.82870522719938,60.49762754910251,60.16654987100748,59.835472192914274,59.50439451482286,59.173316836733214,58.84223915864532,58.511161480559146,58.18008380247466,57.84900612439184,57.51792844631066,57.186850768231096,56.85577309015312,56.5246954120767,56.193617734001826,55.862540055928456,55.53146237785657,55.20038469978614,54.86930702171714,54.53822934364954,54.207151665583325,53.87607398751846,53.54499630945492,53.213918631392694,52.88284095333174,52.55176327527202,52.22068559721353,51.88960791915623,51.5585302411001,51.22745256304513,50.89637488499127,50.5652972069385,50.234219528886804,49.90314185083615,49.572064172786504,49.24098649473786,48.90990881669018,48.57883113864343,48.24775346059759
3914.0,74.17729121552412,74.06424022706645,73.9511892387361,73.83813825054843,73.72508726251871,73.61203627466222,73.54298350922173,73.51792896620083,73.49287442337518,73.46781988074798,73.44276533832237,73.41771079610146,73.39265625408827,73.36760171228582,73.3425471706971,73.317492629325,73.29243808817239,73.26738354724212,73.24232900653695,73.21727446605959,73.19221992581276,73.16716538579907,73.1421108460211,73.11705630648136,73.09200176718235,73.0669472281265,73.04189268931617,73.01683815075367,72.9917836124413,72.96672907438125,72.94167453657569,72.91661999902671,72.89156546173636,72.86651092470665,72.84145638793949,72.81640185143678,72.79134731520033,72.76629277923193,72.74123824353326,72.71618370810599,72.69112917295169,72.66607463807192,72.64102010346814,72.61596556914175,72.59091103509411,72.56585650132655,72.54080196784024,72.51574743463638,72.4906929017161,72.46563836908044,72.4405838367304,72.41552930466689,72.39047477289081,72.36542024140293,72.34036571020403,72.31531117929474,72.29025664867571,72.26520211834749,72.24014758831059,72.21509305856542,72.19003852911236,72.16498399995172,72.13992947108373,72.11487494250858,72.0898204142264,72.06476588623721,71.94923667519355,71.7432327809727,71.53722888692171,71.33122499304015,71.12522109932766,70.91921720578377,70.71321331240803,70.50720941919997,70.30120552615907,70.0952016332848,69.88919774057663,69.68319384803401,69.47718995565634,69.27118606344304,69.06518217139345,68.85917827950695,68.65317438778287,68.44717049622052,68.2411666048192,68.03516271357817,67.82915882249668,67.62315493157396,67.41715104080923,67.21114715020171,67.00514325975055,66.7991393694549,66.5931354793139,66.38713158932666,66.18112769949228,65.97512380980984,65.76911992027841,65.56311603089702,65.35711214166469,65.1511082525804,64.94510436364317,64.73910047485194,64.47055969143803,64.1394820132586,63.8084043350813,63.4773266569061,63.14624897873297,62.81517130056189,62.48409362239282,62.15301594422575,61.82193826606064,61.490860587897465,61.15978290973621,60.82870523157683,60.49762755341931,60.16654987526363,59.835472197109745,59.50439451895765,59.17331684080734,58.842239162658764,58.5111614845119,58.18008380636671,57.84900612822318,57.51792845008129,57.18685077194101,56.8557730938023,56.52469541566514,56.193617737529514,55.8625400593954,55.53146238126276,55.200384703131576,54.86930702500181,54.538229346873436,54.207151668746434,53.87607399062079,53.54499631249646,53.21391863437343,52.88284095625166,52.55176327813114,52.22068560001183,51.889607921893706,51.55853024377676,51.22745256566095,50.896374887546244,50.56529720943264,50.2342195313201,49.9031418532086,49.572064175098106,49.240986496988604,48.909908818880055,48.57883114077244,48.24775346266573
3915.0,74.17729121773688,74.0642402295828,73.95118924155547,73.83813825367017,73.72508726594214,73.61203627838657,73.5429835131294,73.51792897017418,73.49287442741335,73.4678198848501,73.44276534248755,73.41771080032878,73.39265625837683,73.36760171663472,73.34254717510538,73.31749263379172,73.2924380926966,73.26738355182285,73.2423290111732,73.21727447075038,73.19221993055706,73.16716539059584,73.14211085086933,73.11705631138,73.09200177213035,73.06694723312279,73.04189269435967,73.0168381558433,72.99178361757596,72.96672907955983,72.94167454179707,72.91662000428978,72.89156546704,72.86651093004969,72.84145639332077,72.81640185685515,72.79134732065465,72.766292784721,72.74123824905591,72.71618371366104,72.69112917853795,72.66607464368816,72.64102010911314,72.61596557481431,72.59091104079302,72.56585650705055,72.54080197358813,72.51574744040691,72.49069290750802,72.4656383748925,72.44058384256137,72.4155293105155,72.39047477875579,72.36542024728304,72.34036571609798,72.31531118520128,72.29025665459356,72.26520212427538,72.24014759424722,72.21509306450953,72.19003853506268,72.16498400590697,72.13992947704264,72.11487494846985,72.08982042018873,72.06476589219933,71.94923668114875,71.74323278691483,71.53722889285001,71.3312249989539,71.12522110522609,70.91921721166615,70.71321331827362,70.50720942504805,70.30120553198891,70.09520163909568,69.88919774636781,69.68319385380478,69.47718996140597,69.27118606917078,69.0651821770986,68.8591782851888,68.65317439344071,68.44717050185363,68.24116661042687,68.03516271915971,67.82915882805139,67.62315493710115,67.4171510463082,67.21114715567175,67.00514326519101,66.79913937486508,66.59313548469312,66.38713159467426,66.1811277048076,65.9751238150922,65.76911992552715,65.56311603611147,65.35711214684419,65.15110825772432,64.94510436875086,64.73910047992275,64.47055969645994,64.13948201822024,63.80840433998263,63.477326661747114,63.14624898351367,62.815171305282256,62.48409362705286,62.153015948825434,61.82193827059998,61.49086059237644,61.15978291415482,60.82870523593507,60.49762755771717,60.1665498795011,59.83547220128683,59.50439452307434,59.17331684486361,58.84223916665461,58.51116148844732,58.1800838102417,57.84900613203772,57.51792845383538,57.186850775634646,56.855773097435474,56.52469541923785,56.193617741041756,55.86254006284715,55.53146238465402,55.20038470646233,54.869307028272054,54.53822935008317,54.20715167189566,53.87607399370949,53.544996315524635,53.213918637341074,52.88284095915877,52.551763280977696,52.220685602797836,51.889607924619156,51.55853024644165,51.22745256826527,50.89637489009,50.56529721191582,50.234219533742696,49.90314185557061,49.572064177399525,49.24098649922943,48.909908821060284,48.57883114289207,48.24775346472476
3916.0,74.17729121993995,74.06424023208808,73.95118924436244,73.83813825677821,73.72508726935055,73.6120362820946,73.54298351701993,73.51792897413009,73.49287443143379,73.46781988893419,73.44276534663443,73.41771080453755,73.39265626264661,73.36760172096456,73.34254717949435,73.31749263823887,73.29243809720099,73.26738355638348,73.24232901578911,73.21727447542057,73.19221993528052,73.16716539537157,73.14211085569627,73.11705631625715,73.09200177705664,73.06694723809716,73.04189269938107,73.01683816091062,72.99178362268812,72.96672908471571,72.94167454699557,72.91662000952978,72.89156547232037,72.86651093536929,72.84145639867849,72.8164018622498,72.79134732608507,72.76629279018603,72.74123825455435,72.71618371919172,72.69112918409968,72.66607464927975,72.6410201147334,72.615965580462,72.59091104646693,72.56585651274948,72.54080197931083,72.51574744615216,72.49069291327457,72.46563838067911,72.44058384836678,72.41552931633848,72.39047478459509,72.3654202531374,72.34036572196612,72.31531119108196,72.29025666048551,72.26520213017733,72.2401476001579,72.21509307042764,72.19003854098695,72.16498401183613,72.13992948297542,72.11487495440497,72.08982042612492,72.06476589813529,71.94923668707783,71.74323279283088,71.5372288987523,71.3312250048417,71.12522111109865,70.91921721752276,70.71321332411354,70.50720943087053,70.30120553779324,70.0952016448811,69.88919775213363,69.68319385955024,69.47718996713037,69.27118607487341,69.06518218277874,68.85917829084575,68.65317439907373,68.44717050746205,68.24116661600998,68.03516272471678,67.82915883358176,67.62315494260412,67.41715105178308,67.21114716111786,67.00514327060763,66.79913938025156,66.5931354900488,66.38713159999844,66.18112771009962,65.9751238203514,65.76911993075286,65.56311604130306,65.35711215200101,65.15110826284571,64.94510437383617,64.73910048497136,64.47055970145986,64.13948202316013,63.808404344862495,63.477326666566945,63.14624898827345,62.81517130998198,62.48409363169252,62.15301595340503,61.82193827511949,61.49086059683586,61.15978291855413,60.82870524027427,60.497627561996254,60.16654988372004,59.83547220544563,59.504394527173,59.17331684890211,58.84223917063295,58.511161492365495,58.1800838140997,57.84900613583555,57.51792845757302,57.18685077931209,56.85577310105272,56.52469542279489,56.19361774453858,55.862540066283756,55.5314623880304,55.200384709778476,54.86930703152797,54.53822935327884,54.20715167503108,53.876073996784655,53.54499631853954,53.21391864029571,52.88284096205313,52.55176328381179,52.220685605571646,51.88960792733268,51.55853024909488,51.227452570858205,50.89637489262263,50.56529721438814,50.2342195361547,49.90314185792229,49.572064179690884,49.240986501460455,48.909908823230985,48.57883114500243,48.24775346677479
3917.0,74.17729122213335,74.0642402345824,73.95118924715713,73.83813825987265,73.72508727274405,73.6120362857864,73.54298352089344,73.5179289780687,73.49287443543665,73.46781989300042,73.44276535076315,73.41771080872789,73.39265626689766,73.36760172527542,73.3425471838641,73.31749264266658,73.29243810168566,73.26738356092417,73.24232902038483,73.21727448007032,73.19221993998332,73.1671654001264,73.1421108605021,73.11705632111294,73.09200178196134,73.06694724304973,73.04189270438043,73.01683816595573,72.99178362777786,72.966729089849,72.9416745521713,72.91662001474684,72.89156547757763,72.8665109406656,72.84145640401272,72.8164018676208,72.79134733149168,72.76629279562708,72.74123826002871,72.71618372469817,72.69112918963705,72.66607465484685,72.64102012032903,72.61596558608495,72.59091105211598,72.56585651842342,72.54080198500846,72.51574745187223,72.49069291901586,72.46563838644039,72.4405838541468,72.41552932213598,72.39047479040883,72.36542025896613,72.34036572780857,72.31531119693688,72.29025666635162,72.26520213605338,72.24014760604263,72.2150930763198,72.19003854688526,72.16498401773931,72.1399294888822,72.11487496031408,72.0898204320351,72.06476590404526,71.94923669298095,71.74323279872104,71.53722890462876,71.33122501070373,71.12522111694553,70.91921722335373,70.71321332992787,70.5072094366675,70.30120554357211,70.09520165064117,69.88919775787416,69.68319386527052,69.47718997282968,69.27118608055105,69.06518218843398,68.85917829647786,68.65317440468206,68.44717051304588,68.2411666215686,68.03516273024951,67.82915883908788,67.62315494808296,67.41715105723395,67.21114716654009,67.00514327600054,66.79913938561447,66.593135495381,66.38713160529929,66.18112771536845,65.97512382558754,65.76911993595569,65.56311604647189,65.3571121571352,65.15110826794464,64.94510437889919,64.73910048999782,64.47055970643787,64.13948202807838,63.808404349720966,63.47732667136563,63.14624899301234,62.81517131466107,62.484093636311805,62.153015957964506,61.82193827961914,61.490860601275685,61.15978292293412,60.82870524459441,60.49762756625655,60.166549887920475,59.83547220958621,59.5043945312537,59.173316852922945,58.842239174593885,58.51116149626653,58.180083817940826,57.849006139616755,57.517928461294304,57.186850782973444,56.85577310465414,56.524695426336365,56.193617748020095,55.86254006970532,55.531462391392,55.200384713080105,54.86930703476962,54.538229356460505,54.207151678152755,53.87607399984634,53.54499632154122,53.21391864323739,52.88284096493481,52.551763286633445,52.220685608333284,51.889607930034295,51.558530251736464,51.227452573439756,50.89637489514414,50.56529721684961,50.23421953855612,49.90314186026366,49.5720641819722,49.24098650368171,48.90990882539218,48.57883114710356,48.24775346881583
