left_node_id,right_node_id,baseline_length_m,adjusted_length_m,relative_change,absolute_relative_change
D72,D85,10.761594031090365,10.762358616567978,7.104760460241444e-05,7.104760460241444e-05
D73,D74,12.19981042065818,12.20426057254579,0.000364772216466136,0.000364772216466136
D73,D85,10.779658343379904,10.781739549798479,0.0001930679389159362,0.0001930679389159362
D73,D86,10.779944337518643,10.782416626843693,0.0002293415668619403,0.0002293415668619403
D74,D75,12.200534441162823,12.205532375728348,0.000409648822322195,0.000409648822322195
D74,D86,10.761788398774613,10.764960048453858,0.0002947139974993629,0.0002947139974993629
D74,D87,10.785604515278681,10.788919466362946,0.00030734958616074337,0.00030734958616074337
D75,D76,11.8767347920209,11.881141318483298,0.0003710217108963132,0.0003710217108963132
D75,D87,10.755781917182958,10.759097892159991,0.00030829697018464053,0.00030829697018464053
D75,D88,10.485283205521903,10.488425202698435,0.0002996578265885841,0.0002996578265885841
D76,D77,11.877274477336963,11.880293419066826,0.0002541779880242956,0.0002541779880242956
D76,D88,10.87284361425289,10.875453799481345,0.00024006463452064253,0.00024006463452064253
D76,D89,10.491022357234794,10.493221704196182,0.00020964086115715652,0.00020964086115715652
D77,D78,11.877588812970425,11.878379922024275,6.660518951329131e-05,6.660518951329131e-05
D77,D89,10.867730659617955,10.86876872063484,9.551773497129545e-05,9.551773497129545e-05
D77,D90,10.508723007102237,10.50917555848661,4.306435558998345e-05,4.306435558998345e-05
D78,E67,11.876649437025579,11.874567162733822,-0.0001753250613987234,0.0001753250613987234
D78,D90,10.851424970481984,10.850215222199946,-0.00011148289605555917,0.00011148289605555917
D78,D91,10.514602642515783,10.512674254368054,-0.00018340095325442007,0.00018340095325442007
E67,E68,11.877486148171249,11.873962608972185,-0.0002966569823873444,0.0002966569823873444
E67,D91,10.844261724064024,10.840360186309352,-0.00035977901068307006,0.00035977901068307006
E67,E79,10.392572377424178,10.387962412057409,-0.00044358270496958063,0.00044358270496958063
E67,E80,10.845216995984911,10.840620594580209,-0.00042381829763338263,0.00042381829763338263
E68,E69,11.877709834812437,11.874613855148043,-0.0002606545965048168,0.0002606545965048168
E68,E80,10.51434297757115,10.510414169060104,-0.00037366181790221553,0.00037366181790221553
E68,E81,10.8505310713347,10.84654826561515,-0.00036706090175364636,0.00036706090175364636
E69,E70,11.876767361534029,11.87336902953315,-0.00028613274112665454,0.00028613274112665454
E69,E81,10.508790792950442,10.504993656414706,-0.00036132953929235434,0.00036132953929235434
E69,E82,10.867596847969663,10.86357432738435,-0.00037013892230131074,0.00037013892230131074
E70,E71,11.877649397081898,11.873248623132103,-0.0003705088273506796,0.0003705088273506796
E70,E82,10.4908119957418,10.486513820906698,-0.0004097084989079791,0.0004097084989079791
E70,E83,10.873406964240777,10.868699386912539,-0.00043294409412986123,0.00043294409412986123
E71,E72,12.199908560313064,12.193761764996722,-0.0005038394579724992,0.0005038394579724992
E71,E83,10.48522493654761,10.479859848924779,-0.0005116807369701659,0.0005116807369701659
E71,E84,10.755053302052945,10.749260825806509,-0.0005385818260268405,0.0005385818260268405
E72,E73,12.199585401561812,12.19176344006273,-0.0006411661742276031,0.0006411661742276031
E72,E84,10.786015648514509,10.779111052296384,-0.0006401433525711209,0.0006401433525711209
E72,E85,10.7617187056715,10.754829713000786,-0.0006401387045252838,0.0006401387045252838
E73,E74,12.20043160793912,12.191891406686867,-0.0006999917319887583,0.0006999917319887583
E73,E85,10.779616179159635,10.772070547827115,-0.000699990723891375,0.000699990723891375
E73,E86,10.77993810371841,10.772392247052915,-0.0006999907228494306,0.0006999907228494306
E74,E75,12.200358303345029,12.191818153502805,-0.0006999917240039233,0.0006999917240039233
E74,E86,10.761707891408307,10.754174795854773,-0.000699990710540277,0.000699990710540277
E74,E87,10.785361171513907,10.77781151903011,-0.0006999906969956671,0.0006999906969956671
E75,E76,11.876989954108742,11.868676162920318,-0.0006999914305347854,0.0006999914305347854
E75,E87,10.755898878754858,10.748369849542899,-0.0006999907024813901,0.0006999907024813901
E75,E88,10.48493515764403,10.477595803037127,-0.0006999904621776132,0.0006999904621776132
E76,E77,11.87740809941293,11.869094015536092,-0.0006999914297167731,0.0006999914297167731
E76,E88,10.873246010736628,10.865634845489822,-0.0006999901629458627,0.0006999901629458627
E76,E89,10.490906144370939,10.483562610065139,-0.0006999904683867575,0.0006999904683867575
E77,E78,11.877060947894483,11.868747107503541,-0.0006999913890662901,0.0006999913890662901
E77,E89,10.867584061326612,10.859976852831801,-0.0006999907662901261,0.0006999907662901261
E77,E90,10.508030560005052,10.50067503861307,-0.0006999904834668058,0.0006999904834668058
E78,A67,11.876663369818981,11.871308764142174,-0.0004508510100921237,0.0004508510100921237
E78,E90,10.850697832397696,10.843102450846443,-0.0006999901452029444,0.0006999901452029444
E78,E91,10.514542467459044,10.5096838428746,-0.00046208616299581173,0.00046208616299581173
A67,A80,10.844976721505663,10.846164586369602,0.00010953134289204414,0.00010953134289204414
A67,E91,10.844713216125177,10.841266850347742,-0.0003177922466691685,0.0003177922466691685
A67,A79,10.392996380736417,10.394991536831373,0.00019197121040614995,0.00019197121040614995
A80,A81,11.882342559024295,11.885498282065551,0.00026558088403705327,0.00026558088403705327
A80,A79,11.82149326100557,11.825122478838574,0.00030700164123742546,0.00030700164123742546
A80,A93,10.39899046830989,10.405453322581184,0.0006214886234379158,0.0006214886234379158
A80,A94,10.845269312008808,10.850598329063274,0.0004913678859561621,0.0004913678859561621
A81,A82,11.903139873999631,11.906624555306548,0.0002927531175642706,0.0002927531175642706
A81,A94,10.50883524563974,10.514011151270896,0.0004925289539869926,0.0004925289539869926
A81,A95,10.873566298597723,10.880219786235266,0.0006118956241982776,0.0006118956241982776
A82,A83,11.882304204151655,11.887018938178931,0.0003967861743203738,0.0003967861743203738
A82,A95,10.514546130480385,10.521119834629099,0.0006252009423077798,0.0006252009423077798
A82,A96,10.867592416446248,10.869772732257092,0.0002006254676558683,0.0002006254676558683
A83,A84,11.821438258519981,11.827556860519318,0.0005175852434813333,0.0005175852434813333
A83,A96,10.485487258587467,10.488802580029637,0.0003161819150994116,0.0003161819150994116
A83,A97,10.76146892436159,10.764825217819359,0.0003118806067607949,0.0003118806067607949
A84,A85,12.205498251607759,12.214042000392762,0.0006999918076984191,0.0006999918076984191
A84,A97,10.49090248977656,10.495268142026434,0.0004161369581052732,0.0004161369581052732
A84,A98,10.755829906148568,10.760235047730887,0.0004095585018317749,0.0004095585018317749
A85,A86,12.2266,12.233845919753152,0.0005926357084677925,0.0005926357084677925
A85,A98,10.780074559111366,10.787055182417252,0.0006475487036390337,0.0006475487036390337
A85,A99,10.786189590861088,10.793170573066842,0.0006472148618330564,0.0006472148618330564
C81,C82,11.903136713068522,11.907898199341894,0.00040001945606027434,0.00040001945606027434
C82,C83,11.88201231610202,11.88681223096317,0.0004039648111324734,0.0004039648111324734
C82,C95,10.514499912026247,10.519026376494095,0.00043049736133160543,0.00043049736133160543
C82,C96,10.866726675959047,10.874333284647964,0.0006999907990459242,0.0006999907990459242
C83,C84,11.821380801327734,11.81981220530437,-0.00013269143848138043,0.00013269143848138043
C83,C96,10.48506061260497,10.491796449512986,0.000642422314651947,0.000642422314651947
C83,C97,10.76174363242315,10.763570753060236,0.00016977923833660924,0.00016977923833660924
C84,C85,12.205791932521214,12.199272939180453,-0.0005340901579184987,0.0005340901579184987
C84,C97,10.491191706379222,10.492432291404858,0.00011825015311472953,0.00011825015311472953
C84,C98,10.755914620337965,10.752845020111826,-0.0002853871878394365,0.0002853871878394365
C85,C86,12.226297336479265,12.217739055121305,-0.000699989630746578,0.000699989630746578
C85,C98,10.779635668240362,10.775894965397622,-0.00034701570237294366,0.00034701570237294366
C85,C99,10.785208481990502,10.778700079806148,-0.0006034563166045226,0.0006034563166045226
C86,C87,12.20534409265057,12.19680047833569,-0.0006999896315929011,0.0006999896315929011
C86,C99,10.785818159045704,10.779310352471208,-0.000603366984176068,0.000603366984176068
C86,C100,10.779921200546884,10.772375355965588,-0.0006999906994601401,0.0006999906994601401
C87,C88,11.821880159264001,11.813604968526484,-0.0006999893947523539,0.0006999893947523539
C87,C100,10.755712359950865,10.748183461298952,-0.0006999907026099539,0.0006999907026099539
C87,C101,10.491115798617415,10.48377211755615,-0.0006999904683382407,0.0006999904683382407
C88,C89,11.881924064729589,11.873606843143843,-0.0006999894579728938,0.0006999894579728938
C88,C101,10.76105027402066,10.753517643986397,-0.0006999902279472003,0.0006999902279472003
C88,C102,10.484898809716768,10.477559480546168,-0.0006999904628357534,0.0006999904628357534
C89,C90,11.903304032914555,11.894971845338874,-0.0006999894779332605,0.0006999894779332605
C89,C102,10.867768569950316,10.860161232292636,-0.0006999907670756089,0.0006999907670756089
C89,C103,10.51469992581815,10.50733973587018,-0.0006999904894952058,0.0006999904894952058
C90,C91,11.882573515026115,11.874255838434113,-0.0006999894914585525,0.0006999894914585525
C90,C103,10.873075708832353,10.86546466232663,-0.0006999902060408347,0.0006999902060408347
C90,C104,10.508743943021921,10.501387922261612,-0.0006999904841332727,0.0006999904841332727
C91,D79,11.821463134908484,11.81318823023824,-0.0006999898892218193,0.0006999898892218193
C91,C104,10.844778946571475,10.83718770130914,-0.000699990778948445,0.000699990778948445
C91,C105,10.398391483301644,10.39111270926334,-0.0006999903831274024,0.0006999903831274024
D79,D80,11.821463134908484,11.813188231835772,-0.0006999897540834743,0.0006999897540834743
D79,C105,10.85030657677468,10.842711465410442,-0.0006999904851070493,0.0006999904851070493
D79,D92,10.39227756990736,10.385003075608383,-0.0006999903774743688,0.0006999903774743688
D79,D93,10.85030657677468,10.842711463942639,-0.0006999906203847273,0.0006999906203847273
D80,D81,11.882573515026115,11.874255840344233,-0.0006999893307088056,0.0006999893307088056
D80,D93,10.398391483301644,10.391112709263297,-0.0006999903831315102,0.0006999903831315102
D80,D94,10.844778946571475,10.837187702500543,-0.0006999906690888791,0.0006999906690888791
D81,D82,11.903304032914555,11.895184241803033,-0.0006821459898083138,0.0006821459898083138
D81,D94,10.508743943021921,10.501387922261793,-0.0006999904841160642,0.0006999904841160642
D81,D95,10.873075708832353,10.865464661808964,-0.0006999902536506397,0.0006999902536506397
D82,D83,11.881924064729589,11.875645929068622,-0.0005283770226744977,0.0005283770226744977
D82,D95,10.51469992581815,10.507528525358115,-0.0006820356748770129,0.0006820356748770129
D82,D96,10.867768569950316,10.860355924904944,-0.0006820760855975605,0.0006820760855975605
D83,D84,11.821880159264001,11.818344531352327,-0.000299074924127285,0.000299074924127285
D83,D96,10.484898809716768,10.479305321177883,-0.0005334804503502877,0.0005334804503502877
D83,D97,10.76105027402066,10.755972216254545,-0.0004718923931035235,0.0004718923931035235
D84,D85,12.20534409265057,12.204167317611411,-9.641473687482804e-05,9.641473687482804e-05
D84,D97,10.491115798617415,10.487749457813115,-0.00032087538341185606,0.00032087538341185606
D84,D98,10.755712359950865,10.752843322428818,-0.00026674546752747386,0.00026674546752747386
D85,D86,12.226297336479265,12.226962911796774,5.4438011704682765e-05,5.4438011704682765e-05
D85,D98,10.779921200546884,10.778455325060344,-0.00013598202243492175,0.00013598202243492175
D85,D99,10.785818159045704,10.784791682551285,-9.516908956574976e-05,9.516908956574976e-05
D86,D87,12.205791932521214,12.20743096526503,0.0001342831954598278,0.0001342831954598278
D86,D99,10.785208481990502,10.785118194930808,-8.371378248717143e-06,8.371378248717143e-06
D86,D100,10.779635668240362,10.779769984444457,1.246018030931495e-05,1.246018030931495e-05
D87,D88,11.821380801327734,11.823014178511398,0.00013817143793226627,0.00013817143793226627
D87,D100,10.755914620337965,10.756384642681207,4.369896562339548e-05,4.369896562339548e-05
D87,D101,10.491191706379222,10.491678802031878,4.6429010763349154e-05,4.6429010763349154e-05
D88,D89,11.88201231610202,11.882822590499966,6.81933645909627e-05,6.81933645909627e-05
D88,D101,10.76174363242315,10.76195096789736,1.9265974110949102e-05,1.9265974110949102e-05
D88,D102,10.48506061260497,10.485098965409842,3.6578524711394778e-06,3.6578524711394778e-06
D89,D90,11.903136713068522,11.902312242812613,-6.926495727832549e-05,6.926495727832549e-05
D89,D102,10.866726675959047,10.865898729602561,-7.619096174726891e-05,7.619096174726891e-05
D89,D103,10.514499912026247,10.513332680710207,-0.00011101158645743237,0.00011101158645743237
D90,D91,11.882759432892692,11.879640749757726,-0.00026245445366279707,0.00026245445366279707
D90,D103,10.872959650895432,10.870414130553467,-0.00023411476025803069,0.00023411476025803069
D90,D104,10.508431341070848,10.505425810224152,-0.00028601137021755374,0.00028601137021755374
D91,E79,11.82155058864953,11.815761399343296,-0.0004897148866234158,0.0004897148866234158
D91,D104,10.844976872727761,10.840250905257356,-0.00043577478549439164,0.00043577478549439164
D91,D105,10.398693025568164,10.393488510701587,-0.0005004970195562342,0.0005004970195562342
E79,E80,11.821069595007046,11.814126550405481,-0.0005873448714401874,0.0005873448714401874
E79,D105,10.850841696384661,10.843740188576792,-0.0006544660779850275,0.0006544660779850275
E79,E92,10.393000834215307,10.386129768496058,-0.0006611243305810754,0.0006611243305810754
E79,E93,10.849755999560532,10.842580940350034,-0.0006613106516670797,0.0006613106516670797
E80,E81,11.882158459640237,11.875784406081012,-0.0005364390300698352,0.0005364390300698352
E80,E93,10.398821787106446,10.392409570916202,-0.0006166291067891683,0.0006166291067891683
E80,E94,10.844628458826968,10.837933450303407,-0.0006173571136143252,0.0006173571136143252
E81,E82,11.9037158492632,11.897364261194735,-0.0005335802827365344,0.0005335802827365344
E81,E94,10.508648446398796,10.50236495803902,-0.0005979349667871725,0.0005979349667871725
E81,E95,10.873533990842176,10.867022713959486,-0.0005988188281910167,0.0005988188281910167
E82,E83,11.882140248288609,11.875241174612182,-0.0005806255045189834,0.0005806255045189834
E82,E95,10.514568176106902,10.50812144214647,-0.0006131239868777394,0.0006131239868777394
E82,E96,10.867517501711234,10.860847789788163,-0.0006137291172542136,0.0006137291172542136
E83,E84,11.820863734093209,11.813092786765333,-0.0006573925140057613,0.0006573925140057613
E83,E96,10.485113106209214,10.47822638435184,-0.0006568094962461357,0.0006568094962461357
E83,E97,10.760850924067306,10.753781585375561,-0.0006569497841414362,0.0006569497841414362
E84,E85,12.20598121291361,12.197437152314913,-0.0006999896566821651,0.0006999896566821651
E84,E97,10.490886838108596,10.483543317321361,-0.0006999904679706459,0.0006999904679706459
E84,E98,10.755981023133122,10.748451936701558,-0.0006999906763847097,0.0006999906763847097
E85,E86,12.22644408198884,12.217885697026759,-0.0006999897030313118,0.0006999897030313118
E85,E98,10.779835877229297,10.77229009211321,-0.0006999907236090452,0.0006999907236090452
E85,E99,10.78569520244291,10.77814531581052,-0.0006999907275963002,0.0006999907275963002
E86,E87,12.20497483241977,12.19643147589468,-0.0006999896880078849,0.0006999896880078849
E86,E99,10.785894023677407,10.778343997883217,-0.0006999907265560212,0.0006999907265560212
E86,E100,10.780231751219457,10.772685689059719,-0.0006999907176286069,0.0006999907176286069
E87,E88,11.821956192187482,11.81368094776684,-0.0006999894337377244,0.0006999894337377244
E87,E100,10.755431017397672,10.747902315666867,-0.0006999907041035369,0.0006999907041035369
E87,E101,10.491504352093655,10.48416039903911,-0.0006999904692485126,0.0006999904692485126
E88,E89,11.882348963062817,11.874031443561137,-0.0006999894993436895,0.0006999894993436895
E88,E101,10.761170027464491,10.75363731359507,-0.0006999902287759818,0.0006999902287759818
E88,E102,10.484928037902797,10.477588688272778,-0.0006999904628327558,0.0006999904628327558
E89,E90,11.902725574422014,11.89439379124693,-0.0006999895211385887,0.0006999895211385887
E89,E102,10.867613495151549,10.860006266031487,-0.0006999907683002959,0.0006999907683002959
E89,E103,10.51462337366394,10.507263237302446,-0.0006999904894290365,0.0006999904894290365
E90,E91,11.883038091750782,11.877408082053613,-0.0004737853782592616,0.0004737853782592616
E90,E103,10.873021173988395,10.86541016565447,-0.0006999902062301278,0.0006999902062301278
E90,E104,10.508939202888184,10.50420856039534,-0.0004501541403479914,0.0004501541403479914
E91,A79,11.820881965826421,11.82265596353619,0.00015007321068738477,0.00015007321068738477
E91,E104,10.844932896057955,10.841393239413273,-0.00032638806331097836,0.00032638806331097836
E91,E105,10.398591306518405,10.400389091883671,0.00017288739525112007,0.00017288739525112007
A79,A93,10.850841099195945,10.857605364169242,0.0006233862344364738,0.0006233862344364738
A79,E105,10.850268603587649,10.853862769556262,0.00033125133578937316,0.00033125133578937316
A79,A92,10.393273567553186,10.39554578896845,0.00021862422849694418,0.00021862422849694418
A93,A94,11.816331104450308,11.824602444220053,0.000699992213880174,0.000699992213880174
A93,A92,11.816347607023088,11.823119223859377,0.0005730719052530198,0.0005730719052530198
A93,A107,10.421740854578974,10.428279446098792,0.0006273991659411227,0.0006273991659411227
A93,A108,10.872689877394647,10.879295326603884,0.0006075266823319936,0.0006075266823319936
A94,A95,11.897832125643728,11.906160516099117,0.0006999922647621393,0.0006999922647621393
A94,A108,10.416048734525024,10.420930618931424,0.00046868870632477133,0.00046868870632477133
A94,A109,10.845019923448746,10.849968257190023,0.0004562770540030847,0.0004562770540030847
A95,A96,11.897902284016293,11.904694038494704,0.0005708362967087321,0.0005708362967087321
A95,A109,10.49107915945734,10.497629934063143,0.0006244138001663124,0.0006244138001663124
A95,A110,10.850118268940658,10.856726960183424,0.0006090893277803655,0.0006090893277803655
C95,C96,11.897482139091451,11.904490183995007,0.0005890359675790879,0.0005890359675790879
C96,C97,11.816901003224146,11.824145885020215,0.0006130949048395173,0.0006130949048395173
C96,C110,10.48531085662222,10.49207848224559,0.0006454387205026002,0.0006454387205026002
C96,C111,10.778688273625882,10.785500582011997,0.0006320164581421484,0.0006320164581421484
C97,C98,11.816136042717186,11.8173926168553,0.00010634391255903708,0.00010634391255903708
C97,C111,10.513871244218274,10.515590045243597,0.00016347936791283324,0.00016347936791283324
C97,C112,10.783437383320775,10.787900914343805,0.00041392469435885815,0.00041392469435885815
C98,C99,12.22121190962663,12.217215024738802,-0.00032704488862345116,0.00032704488862345116
C98,C112,10.508211034234145,10.51203400056975,0.00036380753328524307,0.00036380753328524307
C98,C113,10.755307633908027,10.755280879746657,-2.4875310200567213e-06,2.4875310200567213e-06
C99,C100,12.221460350138205,12.214055732709411,-0.0006058701019890922,0.0006058701019890922
C99,C113,10.761683795763561,10.76118945533818,-4.59352304680305e-05,4.59352304680305e-05
C99,C114,10.761885169430137,10.758022196338134,-0.0003589494806147675,0.0003589494806147675
C100,C101,11.816309925268548,11.808038608332033,-0.0006999915361755038,0.0006999915361755038
C100,C114,10.755718830928974,10.75146308895732,-0.00039567248256944243,0.00039567248256944243
C100,C115,10.507936327367037,10.501837644151044,-0.000580388291858025,0.000580388291858025
C101,C102,11.816491689583668,11.808220245404211,-0.0006999915369760856,0.0006999915369760856
C101,C115,10.783736900073176,10.77746930585935,-0.0005812080053421154,0.0005812080053421154
C101,C116,10.514484832838939,10.507327633256166,-0.0006806990258256818,0.0006806990258256818
C102,C103,11.897681296790571,11.889353021077191,-0.0006999914946138608,0.0006999914946138608
C102,C116,10.778191394199684,10.770854299279321,-0.0006807352599352834,0.0006807352599352834
C102,C117,10.48511680049392,10.477777318733612,-0.0006999904626682207,0.0006999904626682207
C103,C104,11.898084182337916,11.88975562460229,-0.0006999914951004715,0.0006999914951004715
C103,C117,10.850703033444411,10.843107647817714,-0.0006999901852705603,0.0006999901852705603
C103,C118,10.491502510603512,10.484158558845984,-0.0006999904684868996,0.0006999904684868996
C104,C105,11.816327422680883,11.808056095385743,-0.0006999913762768539,0.0006999913762768539
C104,C118,10.84489134569822,10.837300022111197,-0.00069999074633742,0.00069999074633742
C104,C119,10.41567963409017,10.408388758346334,-0.0006999903990876355,0.0006999903990876355
C105,D92,11.816175432854743,11.807904217901767,-0.0006999908726793569,0.0006999908726793569
C105,C119,10.872492262586356,10.86488162669924,-0.0006999900025962402,0.0006999900025962402
C105,C120,10.421281274392314,10.413986477500243,-0.0006999904042505056,0.0006999904042505056
D92,D93,11.816175432854743,11.807904216300917,-0.0006999910081588734,0.0006999910081588734
D92,C120,10.866964793354214,10.859358023448344,-0.0006999902963265026,0.0006999902963265026
D92,D106,10.392668012113159,10.385393244504652,-0.0006999903778344141,0.0006999903778344141
D92,D107,10.866964793354214,10.85935802492359,-0.0006999901605713177,0.0006999901605713177
D93,D94,11.816327422680883,11.808056093484778,-0.0006999915371530552,0.0006999915371530552
D93,D107,10.421281274392314,10.413986477501004,-0.000699990404177564,0.000699990404177564
D93,D108,10.872492262586356,10.864881625485708,-0.0006999901142111797,0.0006999901142111797
D94,D95,11.898084182337916,11.88975562342981,-0.0006999915936440892,0.0006999915936440892
D94,D108,10.41567963409017,10.408388758330057,-0.0006999904006503854,0.0006999904006503854
D94,D109,10.84489134569822,10.837300022609515,-0.0006999907003878425,0.0006999907003878425
D95,D96,11.897681296790571,11.88935302017234,-0.0006999915706665805,0.0006999915706665805
D95,D109,10.491502510603512,10.4841585588289,-0.0006999904701151527,0.0006999904701151527
D95,D110,10.850703033444411,10.84310764705757,-0.0006999902553254111,0.0006999902553254111
D96,D97,11.816491689583668,11.809385078067436,-0.0006014146756009309,0.0006014146756009309
D96,D110,10.48511680049392,10.477777318733896,-0.0006999904626411313,0.0006999904626411313
D96,D111,10.778191394199684,10.770646760224825,-0.000699990721905297,0.000699990721905297
D97,D98,11.816309925268548,11.811289797549493,-0.00042484732973357975,0.00042484732973357975
D97,D111,10.514484832838939,10.50818849410756,-0.0005988252236298619,0.0005988252236298619
D97,D112,10.783736900073176,10.777475014405661,-0.0005806786390970542,0.0005806786390970542
D98,D99,12.221460350138205,12.21814077797401,-0.000271618290211717,0.000271618290211717
D98,D112,10.507936327367037,10.503092265029258,-0.00046099083462880497,0.00046099083462880497
D98,D113,10.755718830928974,10.751172777733242,-0.0004226638188662424,0.0004226638188662424
D99,D100,12.22121190962663,12.21914512794503,-0.00016911429871957484,0.00016911429871957484
D99,D113,10.761885169430137,10.758367787494954,-0.0003268369695277329,0.0003268369695277329
D99,D114,10.761683795763561,10.758451072968231,-0.00030039191419117817,0.00030039191419117817
D100,D101,11.816136042717186,11.814583269954586,-0.00013141121234450104,0.00013141121234450104
D100,D114,10.755307633908027,10.752641446746662,-0.0002478950163136151,0.0002478950163136151
D100,D115,10.508211034234145,10.505716133967145,-0.00023742388298764183,0.00023742388298764183
D101,D102,11.816901003224146,11.815015192270405,-0.00015958591454956483,0.00015958591454956483
D101,D115,10.783437383320775,10.780895132915518,-0.0002357551043222772,0.0002357551043222772
D101,D116,10.513871244218274,10.511338767749947,-0.00024087002869843666,0.00024087002869843666
D102,D103,11.897482139091451,11.894501744658214,-0.0002505063170840094,0.0002505063170840094
D102,D116,10.778688273625882,10.775591806239328,-0.0002872768288633143,0.0002872768288633143
D102,D117,10.48531085662222,10.48207996700453,-0.00030813484329361707,0.00030813484329361707
D103,D104,11.898030053752587,11.893331767141976,-0.000394879369894352,0.000394879369894352
D103,D117,10.85056381069665,10.846253665227387,-0.00039722778875461717,0.00039722778875461717
D103,D118,10.490883277398526,10.48634169758054,-0.0004329072870127293,0.0004329072870127293
D104,D105,11.816308364713583,11.809510224256577,-0.0005753184706407399,0.0005753184706407399
D104,D118,10.84452683615104,10.838557064531823,-0.0005504870530004258,0.0005504870530004258
D104,D119,10.41603917811374,10.410030631781865,-0.0005768551969831393,0.0005768551969831393
D105,E92,11.8163085360869,11.808127885299,-0.0006923186512028945,0.0006923186512028945
D105,D119,10.872686549790727,10.865159361685334,-0.0006923025023228835,0.0006923025023228835
D105,D120,10.421859761098302,10.41464471489965,-0.0006922992982101306,0.0006922992982101306
E92,E93,11.815911850128204,11.807640819606615,-0.0006999908789518949,0.0006999908789518949
E92,D120,10.867431068104374,10.85982397457048,-0.0006999900423771965,0.0006999900423771965
E92,E106,10.3928765435754,10.385601629994895,-0.0006999903780250394,0.0006999903780250394
E92,E107,10.86731289233911,10.859705882415716,-0.000699989960605274,0.000699989960605274
E93,E94,11.816449829369224,11.808178414467116,-0.0006999915390449862,0.0006999915390449862
E93,E107,10.42160749068973,10.414312465465393,-0.000699990402714179,0.000699990402714179
E93,E108,10.872614839586678,10.865004115946252,-0.0006999901820043952,0.0006999901820043952
E94,E95,11.898463798322869,11.890134973692149,-0.0006999915931915623,0.0006999915931915623
E94,E108,10.416040929259095,10.408749800603776,-0.0006999903998877732,0.0006999903998877732
E94,E109,10.845447013839502,10.837855302508384,-0.0006999906339896222,0.0006999906339896222
E95,E96,11.898031356489192,11.889702834596935,-0.0006999915904334353,0.0006999915904334353
E95,E109,10.490984440461238,10.483640851328639,-0.0006999904703200999,0.0006999904703200999
E95,E110,10.850595018246686,10.84299970696506,-0.0006999903018086728,0.0006999903018086728
E96,E97,11.815694444255064,11.807423558111958,-0.0006999915393992584,0.0006999915393992584
E96,E110,10.485180254530666,10.477840728353177,-0.000699990462664446,0.000699990462664446
E96,E111,10.77761304278456,10.770068813883757,-0.0006999907002464001,0.0006999907002464001
E97,E98,11.816663729665832,11.808392165079864,-0.0006999915352758901,0.0006999915352758901
E97,E111,10.513941967692219,10.506582308322205,-0.0006999904881184182,0.0006999904881184182
E97,E112,10.783968749954717,10.77642007670342,-0.0006999902750393083,0.0006999902750393083
E98,E99,12.221304862411381,12.212750049867495,-0.000699991747215023,0.000699991747215023
E98,E112,10.50824197951304,10.500886310128902,-0.0006999904835155446,0.0006999904835155446
E98,E113,10.755934550284337,10.748405496076417,-0.0006999907049193288,0.0006999907049193288
E99,E100,12.221778940072513,12.213223795746364,-0.0006999917416358192,0.0006999917416358192
E99,E113,10.761556642512286,10.754023652849144,-0.000699990708907694,0.000699990708907694
E99,E114,10.761809004530795,10.754275838209317,-0.0006999907095829316,0.0006999907095829316
E100,E101,11.816194012455956,11.807922777110802,-0.0006999914978067512,0.0006999914978067512
E100,E114,10.755771426076329,10.748242486099548,-0.0006999907006696171,0.0006999907006696171
E100,E115,10.50768956003174,10.500334277336195,-0.0006999904834952275,0.0006999904834952275
E101,E102,11.81588841856591,11.807617397131006,-0.000699991498050001,0.000699991498050001
E101,E115,10.783864109399742,10.77631550968177,-0.0006999902485224085,0.0006999902485224085
E101,E116,10.513411472019918,10.506052183996365,-0.0006999904876869856,0.0006999904876869856
E102,E103,11.89826732301809,11.889938637586708,-0.0006999914529798312,0.0006999914529798312
E102,E116,10.778146027030804,10.770601424811602,-0.0006999907219924495,0.0006999907219924495
E102,E117,10.485408867564471,10.478173040639808,-0.0006900853382119099,0.0006900853382119099
E103,E104,11.897799302392018,11.892285848196805,-0.00046340117656085145,0.00046340117656085145
E103,E117,10.850590544758369,10.843102490129047,-0.000690105722673251,0.000690105722673251
E103,E118,10.490826465536454,10.486629905124527,-0.0004000219073028166,0.0004000219073028166
E104,E105,11.816481786047826,11.818064296145083,0.00013392396534861462,0.00013392396534861462
E104,E118,10.844997274780676,10.841876552115254,-0.0002877568879320336,0.0002877568879320336
E104,E119,10.415928994093623,10.418176497849586,0.00021577564106256553,0.00021577564106256553
E105,A92,11.816432027477662,11.818725236822887,0.00019406952453104864,0.00019406952453104864
E105,E119,10.872732258728721,10.876462569456791,0.00034308862200438384,0.00034308862200438384
E105,E120,10.42189430382022,10.424015920356341,0.00020357302370088703,0.00020357302370088703
C111,C112,11.82152247639871,11.825560411262316,0.00034157485820185407,0.00034157485820185407
C112,C113,11.800684137794732,11.8049967751721,0.0003654565554851441,0.0003654565554851441
C112,C127,10.508210604094286,10.51203638183054,0.0003640750914113422,0.0003640750914113422
C112,C128,10.760751156401675,10.768283582225287,0.0006999907082816392,0.0006999907082816392
C113,C114,12.226885112734147,12.226547587224228,-2.760519190347921e-05,2.760519190347921e-05
C113,C128,10.513905259702511,10.520902892235501,0.0006655597858400419,0.0006655597858400419
C113,C129,10.7557497395579,10.759902330143609,0.0003860809972582313,0.0003860809972582313
